"tct_id","tct_link","topic_name","rel_count","occur_count","title_count"
8932,"http://nyu.infoloom.nyc/basket/8932","HASTAC (Humanities, Arts, Science, and Technology Alliance and Collaboratory) -- Digital Media and Learning Initiative",42,1,1
9424,"http://nyu.infoloom.nyc/basket/9424","University of South Carolina, Center for Digital Humanities",42,1,1
10425,"http://nyu.infoloom.nyc/basket/10425","LGB",42,2,1
10982,"http://nyu.infoloom.nyc/basket/10982","cultural capital",42,7,2
12934,"http://nyu.infoloom.nyc/basket/12934","mental health",42,15,2
15982,"http://nyu.infoloom.nyc/basket/15982","Central Intelligence Agency, exclusion of gay men and lesbian from employment",42,2,1
16205,"http://nyu.infoloom.nyc/basket/16205","Watkins v. United States Army",42,5,1
16601,"http://nyu.infoloom.nyc/basket/16601","repression",42,25,5
16815,"http://nyu.infoloom.nyc/basket/16815","""Things""",42,2,1
21819,"http://nyu.infoloom.nyc/basket/21819","manhood",42,35,3
25724,"http://nyu.infoloom.nyc/basket/25724","Church of the Holy Trinity v. United States",42,1,1
25999,"http://nyu.infoloom.nyc/basket/25999","Revolution -- Reynolds v. United States",42,2,1
26294,"http://nyu.infoloom.nyc/basket/26294","United States v. Virginia",42,5,2
26793,"http://nyu.infoloom.nyc/basket/26793","Chae Chan Ping v. United States (The Chinese Exclusion Case)",42,1,1
27639,"http://nyu.infoloom.nyc/basket/27639","speech",42,19,3
31124,"http://nyu.infoloom.nyc/basket/31124","Welch, Robert",42,5,2
38340,"http://nyu.infoloom.nyc/basket/38340","Images of bisexuals",42,7,1
39970,"http://nyu.infoloom.nyc/basket/39970","Judges",42,0,0
41292,"http://nyu.infoloom.nyc/basket/41292","sources",42,1,1
262,"http://nyu.infoloom.nyc/basket/262","Facebook",41,72,6
4329,"http://nyu.infoloom.nyc/basket/4329","Prison Creative Arts Project theater workshops -- Western Wayne Correctional Facility",41,18,1
7442,"http://nyu.infoloom.nyc/basket/7442","World Media class -- using Teen Second Life in",41,4,1
8411,"http://nyu.infoloom.nyc/basket/8411","participation",41,30,1
9394,"http://nyu.infoloom.nyc/basket/9394","University of Illinois at Urbana-Champaign -- Digital Humanities",41,1,1
9413,"http://nyu.infoloom.nyc/basket/9413","University of Nebraska-Lincoln -- Digital Humanities Center",41,1,1
9957,"http://nyu.infoloom.nyc/basket/9957","Vietnam -- Vietnam War",41,21,7
10979,"http://nyu.infoloom.nyc/basket/10979","core group in networks and social worlds -- school, out-of-school, and online connections",41,1,1
11189,"http://nyu.infoloom.nyc/basket/11189","Friendship(s)",41,22,4
11794,"http://nyu.infoloom.nyc/basket/11794","Sedat (class member) -- self-motivated music learning",41,2,1
12915,"http://nyu.infoloom.nyc/basket/12915","Democratic",41,0,0
16209,"http://nyu.infoloom.nyc/basket/16209","Woodward v. United States Army",41,1,1
19937,"http://nyu.infoloom.nyc/basket/19937","Hylton v. United States (1796)",41,5,1
20175,"http://nyu.infoloom.nyc/basket/20175","United States v. Cooper (1800)",41,3,1
20177,"http://nyu.infoloom.nyc/basket/20177","United States v. Joseph Ravara (1794)",41,2,1
20179,"http://nyu.infoloom.nyc/basket/20179","United States v. Peters (1791)",41,1,1
20562,"http://nyu.infoloom.nyc/basket/20562","Takings",41,1,1
27101,"http://nyu.infoloom.nyc/basket/27101","Reynolds v. United States",41,1,1
27170,"http://nyu.infoloom.nyc/basket/27170","United States v. Joseph",41,1,1
28809,"http://nyu.infoloom.nyc/basket/28809","Trafficking in women",41,2,1
40978,"http://nyu.infoloom.nyc/basket/40978","United States v. O'Brien",41,1,1
41086,"http://nyu.infoloom.nyc/basket/41086","debate",41,1,1
43913,"http://nyu.infoloom.nyc/basket/43913","conjure",41,0,0
45876,"http://nyu.infoloom.nyc/basket/45876","play, games and",41,4,1
285,"http://nyu.infoloom.nyc/basket/285","immigration",40,14,4
347,"http://nyu.infoloom.nyc/basket/347","television.",40,45,6
2343,"http://nyu.infoloom.nyc/basket/2343","Social networks",40,29,2
2914,"http://nyu.infoloom.nyc/basket/2914","New York Times Magazine",40,5,3
3481,"http://nyu.infoloom.nyc/basket/3481","Prison Creative Arts Project theater workshops -- Florence Crane Women's Facility",40,8,1
4030,"http://nyu.infoloom.nyc/basket/4030","Prison Creative Arts Project theater workshops -- Huron Valley Men's Correctional Facility",40,1,1
8373,"http://nyu.infoloom.nyc/basket/8373","New York Times Electronic Media Company",40,2,1
9397,"http://nyu.infoloom.nyc/basket/9397","University of Indiana, Bloomington, Institute for Digital Art and Humanities",40,1,1
9403,"http://nyu.infoloom.nyc/basket/9403","University of Maryland -- Digital Humanities Center",40,1,1
9433,"http://nyu.infoloom.nyc/basket/9433","University of Victoria -- Digital Humanities Summer Institute",40,3,1
10790,"http://nyu.infoloom.nyc/basket/10790","Adriana (class member) -- father's acceptance of levels",40,1,1
11167,"http://nyu.infoloom.nyc/basket/11167","Fessehaye (Fesse) (class member) -- self-motivated music learning",40,2,1
11168,"http://nyu.infoloom.nyc/basket/11168","Fessehaye (Fesse) (class member) -- self-taught music learning",40,3,1
11246,"http://nyu.infoloom.nyc/basket/11246","Giselle (class member) -- self-motivated music learning",40,1,1
13257,"http://nyu.infoloom.nyc/basket/13257","liberals",40,6,2
13930,"http://nyu.infoloom.nyc/basket/13930","Vision",40,2,1
15265,"http://nyu.infoloom.nyc/basket/15265","Feminist -- theory",40,3,3
17778,"http://nyu.infoloom.nyc/basket/17778","Christianity",40,21,7
20174,"http://nyu.infoloom.nyc/basket/20174","United States v. Callender (1800)",40,4,1
20176,"http://nyu.infoloom.nyc/basket/20176","United States v. Fisher (1803, 1805)",40,1,1
20178,"http://nyu.infoloom.nyc/basket/20178","United States v. La Vengeance (1796)",40,1,1
20180,"http://nyu.infoloom.nyc/basket/20180","United States v. Schooner Peggy (1801)",40,1,1
20181,"http://nyu.infoloom.nyc/basket/20181","United States v. Worral (1798)",40,1,1
20182,"http://nyu.infoloom.nyc/basket/20182","United States v. Yale Todd (1794)",40,3,1
20315,"http://nyu.infoloom.nyc/basket/20315","equality",40,24,2
21488,"http://nyu.infoloom.nyc/basket/21488","Dreams",40,5,3
26084,"http://nyu.infoloom.nyc/basket/26084","On Lee v. United States",40,2,2
27169,"http://nyu.infoloom.nyc/basket/27169","United States v. Brignoni-Ponce",40,1,1
27171,"http://nyu.infoloom.nyc/basket/27171","United States v. Martinez-Fuerte",40,1,1
29164,"http://nyu.infoloom.nyc/basket/29164","Police",40,0,0
30201,"http://nyu.infoloom.nyc/basket/30201","United States v. Barker",40,1,1
30202,"http://nyu.infoloom.nyc/basket/30202","United States v. Corona",40,1,1
30203,"http://nyu.infoloom.nyc/basket/30203","United States v. Valencia",40,1,1
31507,"http://nyu.infoloom.nyc/basket/31507","United States v. St. Clair",40,1,1
32771,"http://nyu.infoloom.nyc/basket/32771","Lesbians and gay men",40,0,0
33038,"http://nyu.infoloom.nyc/basket/33038","Sexual orientation -- as exclusive to lesbians and gay men",40,1,1
34316,"http://nyu.infoloom.nyc/basket/34316","Radicals",40,0,0
34840,"http://nyu.infoloom.nyc/basket/34840","Kelley, Virginia",40,7,1
35742,"http://nyu.infoloom.nyc/basket/35742","International Olympics Committee vs. San Francisco Arts and Athletics (IOC vs. SFAA) -- and state action",40,1,1
40103,"http://nyu.infoloom.nyc/basket/40103","United States v. Alexander",40,1,1
40104,"http://nyu.infoloom.nyc/basket/40104","United States v. Robertson",40,1,1
40845,"http://nyu.infoloom.nyc/basket/40845","Katz v. United States",40,1,1
40890,"http://nyu.infoloom.nyc/basket/40890","Olmstead v. United States",40,2,1
40942,"http://nyu.infoloom.nyc/basket/40942","Roth v. United States",40,1,1
40976,"http://nyu.infoloom.nyc/basket/40976","United States v. Butler",40,1,1
40977,"http://nyu.infoloom.nyc/basket/40977","United States v. Eichman",40,1,1
40979,"http://nyu.infoloom.nyc/basket/40979","United States v. Sullivan",40,1,1
40980,"http://nyu.infoloom.nyc/basket/40980","United States v. The Progressive, Inc.",40,1,1
46107,"http://nyu.infoloom.nyc/basket/46107","Self, and other",40,8,2
272,"http://nyu.infoloom.nyc/basket/272","France",39,29,5
826,"http://nyu.infoloom.nyc/basket/826","The New York Times",39,89,18
1380,"http://nyu.infoloom.nyc/basket/1380","nationalism",39,32,10
4107,"http://nyu.infoloom.nyc/basket/4107","Prison Creative Arts Project theater workshops -- Saginaw Correctional Facility",39,2,1
8335,"http://nyu.infoloom.nyc/basket/8335","methods",39,2,1
9381,"http://nyu.infoloom.nyc/basket/9381","University of Alabama -- Alabama Digital Humanities Center",39,1,1
10890,"http://nyu.infoloom.nyc/basket/10890","civility",39,15,2
10919,"http://nyu.infoloom.nyc/basket/10919","class, the -- social class in",39,27,3
11049,"http://nyu.infoloom.nyc/basket/11049","diversity",39,33,4
11244,"http://nyu.infoloom.nyc/basket/11244","Giselle (class member) -- music participation without levels",39,2,1
12187,"http://nyu.infoloom.nyc/basket/12187","Dickens, Charles -- Great Expectations",39,19,3
12684,"http://nyu.infoloom.nyc/basket/12684","capacity (capacities)",39,10,1
15909,"http://nyu.infoloom.nyc/basket/15909","Able v. United States of America",39,1,1
17805,"http://nyu.infoloom.nyc/basket/17805","Enlightenment",39,15,4
18782,"http://nyu.infoloom.nyc/basket/18782","Regime(s)",39,0,0
32639,"http://nyu.infoloom.nyc/basket/32639","activism",39,5,1
33090,"http://nyu.infoloom.nyc/basket/33090","Voice and visibility -- increasing, for lesbians and gay men",39,4,1
34767,"http://nyu.infoloom.nyc/basket/34767","Clinton, William J., presidency of -- use of questionable financial calculations for public policies",39,2,1
35744,"http://nyu.infoloom.nyc/basket/35744","International Olympics Committee vs. San Francisco Arts and Athletics (IOC vs. SFAA) -- and trademark law",39,1,1
36018,"http://nyu.infoloom.nyc/basket/36018","Narrative",39,3,1
38397,"http://nyu.infoloom.nyc/basket/38397","Race and ethnicity",39,7,2
42356,"http://nyu.infoloom.nyc/basket/42356","Rey-Jun (DJ and study participant) -- experiences and beliefs as a hip-hop performer",39,7,1
42563,"http://nyu.infoloom.nyc/basket/42563","Los Angeles Police Department (LAPD) -- Black Panther Party siege",39,5,1
2598,"http://nyu.infoloom.nyc/basket/2598","compensation",38,3,1
4014,"http://nyu.infoloom.nyc/basket/4014","Prison Creative Arts Project theater workshops -- Adrian Temporary correctional facility",38,3,1
4374,"http://nyu.infoloom.nyc/basket/4374","aesthetics",38,4,1
6357,"http://nyu.infoloom.nyc/basket/6357","agency",38,3,1
10812,"http://nyu.infoloom.nyc/basket/10812","Alice (class member) -- music learning experiences",38,1,1
12632,"http://nyu.infoloom.nyc/basket/12632","Bosnia",38,21,3
12785,"http://nyu.infoloom.nyc/basket/12785","childhood",38,4,2
12989,"http://nyu.infoloom.nyc/basket/12989","Elections",38,7,1
27114,"http://nyu.infoloom.nyc/basket/27114","segregation",38,5,3
28571,"http://nyu.infoloom.nyc/basket/28571","Teenagers",38,0,0
32727,"http://nyu.infoloom.nyc/basket/32727","Discretion: as mandate for lesbians and gay men",38,3,1
35704,"http://nyu.infoloom.nyc/basket/35704","Gay men and lesbians on television",38,2,1
36568,"http://nyu.infoloom.nyc/basket/36568","Muslims",38,14,2
42,"http://nyu.infoloom.nyc/basket/42","cognitive",37,0,0
2186,"http://nyu.infoloom.nyc/basket/2186","cultural studies",37,18,4
2809,"http://nyu.infoloom.nyc/basket/2809","journals",37,20,1
4022,"http://nyu.infoloom.nyc/basket/4022","Prison Creative Arts Project theater workshops -- Cotton Correctional Facility",37,6,1
4032,"http://nyu.infoloom.nyc/basket/4032","Prison Creative Arts Project theater workshops -- Lakeland Correctional Facility",37,1,1
4038,"http://nyu.infoloom.nyc/basket/4038","Prison Creative Arts Project theater workshops -- Parr Highway Correctional Facility",37,3,1
4209,"http://nyu.infoloom.nyc/basket/4209","Prison Creative Arts Project theater workshops -- Thumb Correctional Facility",37,2,1
4819,"http://nyu.infoloom.nyc/basket/4819","New York Times Book Review",37,3,2
5944,"http://nyu.infoloom.nyc/basket/5944","Reparations",37,14,3
6152,"http://nyu.infoloom.nyc/basket/6152","failure",37,26,2
6912,"http://nyu.infoloom.nyc/basket/6912","V-Tech (Village Tech High)",37,0,0
7206,"http://nyu.infoloom.nyc/basket/7206","new media learning principles -- application in Teen Second Life",37,2,1
7248,"http://nyu.infoloom.nyc/basket/7248","professional development (PD) sessions",37,0,0
8392,"http://nyu.infoloom.nyc/basket/8392","New York Times Company",37,5,2
10608,"http://nyu.infoloom.nyc/basket/10608","Room for Debate (New York Times)",37,1,1
10811,"http://nyu.infoloom.nyc/basket/10811","Alice (class member) -- mother's confusion over levels",37,1,1
11812,"http://nyu.infoloom.nyc/basket/11812","Shane (class member) -- mother's confusion over levels",37,1,1
16115,"http://nyu.infoloom.nyc/basket/16115","New York Times, story on disabilities",37,1,1
17711,"http://nyu.infoloom.nyc/basket/17711","Wages",37,7,1
24663,"http://nyu.infoloom.nyc/basket/24663","Patients",37,0,0
35741,"http://nyu.infoloom.nyc/basket/35741","International Olympics Committee vs. San Francisco Arts and Athletics (IOC vs. SFAA)",37,1,1
35743,"http://nyu.infoloom.nyc/basket/35743","International Olympics Committee vs. San Francisco Arts and Athletics (IOC vs. SFAA) -- and statutory construction",37,1,1
1084,"http://nyu.infoloom.nyc/basket/1084","capitalism",36,36,8
1147,"http://nyu.infoloom.nyc/basket/1147","ethnicity",36,8,2
4036,"http://nyu.infoloom.nyc/basket/4036","Prison Creative Arts Project theater workshops -- Mound Correctional Facility",36,2,1
6501,"http://nyu.infoloom.nyc/basket/6501","Silent Hill",36,0,0
6819,"http://nyu.infoloom.nyc/basket/6819","subjectivities",36,16,4
7037,"http://nyu.infoloom.nyc/basket/7037","experience, students' -- using with Teen Second Life",36,3,1
7192,"http://nyu.infoloom.nyc/basket/7192","musical texts -- using in professional development session",36,1,1
9339,"http://nyu.infoloom.nyc/basket/9339","Texas A&M University -- Initiative for Digital Humanities, Media, and Culture",36,1,1
9392,"http://nyu.infoloom.nyc/basket/9392","University of Illinois -- Institute for Computing in Humanities, Arts, and Social Science",36,1,1
10783,"http://nyu.infoloom.nyc/basket/10783","Adam (class member) -- mother's and father's computer gaming thoughts",36,3,1
10905,"http://nyu.infoloom.nyc/basket/10905","young people",36,7,1
11694,"http://nyu.infoloom.nyc/basket/11694","relationships in the class",36,0,0
13356,"http://nyu.infoloom.nyc/basket/13356","Object relations",36,1,1
13381,"http://nyu.infoloom.nyc/basket/13381","President(ial) -- performance",36,35,1
15293,"http://nyu.infoloom.nyc/basket/15293","University of Illinois at Urbana–Champaign -- compensation of graduate student employees at",36,1,1
15554,"http://nyu.infoloom.nyc/basket/15554","""representation""",36,9,3
18229,"http://nyu.infoloom.nyc/basket/18229","Arrow-Cross party -- and anti-Jewish legislation",36,2,1
18314,"http://nyu.infoloom.nyc/basket/18314","Christian churches -- and anti-Jewish legislation",36,2,1
18776,"http://nyu.infoloom.nyc/basket/18776","Reformed church -- and anti-Jewish legislation",36,2,1
18966,"http://nyu.infoloom.nyc/basket/18966","altruism",36,8,3
22154,"http://nyu.infoloom.nyc/basket/22154","Suffering",36,5,2
29968,"http://nyu.infoloom.nyc/basket/29968","New York Times, Terry Broome story",36,1,1
34424,"http://nyu.infoloom.nyc/basket/34424","Watts, section of Los Angeles",36,3,1
34761,"http://nyu.infoloom.nyc/basket/34761","Clinton, William J., presidency of -- selling policies versus educating the public",36,3,1
38194,"http://nyu.infoloom.nyc/basket/38194","Victim",36,0,0
275,"http://nyu.infoloom.nyc/basket/275","Germany",35,41,6
1473,"http://nyu.infoloom.nyc/basket/1473","sexism",35,27,5
1949,"http://nyu.infoloom.nyc/basket/1949","International Olympic Committee (IOC)",35,32,1
2207,"http://nyu.infoloom.nyc/basket/2207","empathy",35,25,5
3234,"http://nyu.infoloom.nyc/basket/3234","Black Panther Party for Self Defense (BPP)",35,10,4
4021,"http://nyu.infoloom.nyc/basket/4021","Prison Creative Arts Project theater workshops -- Cooper Street Correctional Facility",35,1,1
7225,"http://nyu.infoloom.nyc/basket/7225","photography projects -- professional development session on",35,2,1
7241,"http://nyu.infoloom.nyc/basket/7241","principal, V-Tech -- and professional development sessions",35,2,1
8064,"http://nyu.infoloom.nyc/basket/8064","banks",35,7,1
10495,"http://nyu.infoloom.nyc/basket/10495","Motivation(s)",35,20,4
10772,"http://nyu.infoloom.nyc/basket/10772","Abby (class member) -- on teachers' relationship with",35,1,1
11496,"http://nyu.infoloom.nyc/basket/11496","Max (class member) -- music levels",35,1,1
11602,"http://nyu.infoloom.nyc/basket/11602","Neighborhoods",35,0,0
11672,"http://nyu.infoloom.nyc/basket/11672","poor",35,1,1
11718,"http://nyu.infoloom.nyc/basket/11718","Sara (class member) -- family's encouragement of enrichment activities",35,2,1
12923,"http://nyu.infoloom.nyc/basket/12923","Development(al)",35,0,0
12952,"http://nyu.infoloom.nyc/basket/12952","drugs",35,5,3
13327,"http://nyu.infoloom.nyc/basket/13327","Narcissistic",35,0,0
13345,"http://nyu.infoloom.nyc/basket/13345","Nixon, Richard M.",35,41,6
13379,"http://nyu.infoloom.nyc/basket/13379","peers",35,8,2
13819,"http://nyu.infoloom.nyc/basket/13819","Self -- sense of",35,5,3
17560,"http://nyu.infoloom.nyc/basket/17560","Organized crime",35,4,2
18432,"http://nyu.infoloom.nyc/basket/18432","Evangelical church -- and anti-Jewish legislation",35,2,1
18472,"http://nyu.infoloom.nyc/basket/18472","Government(s): agreement with church leaders regarding anti-Jewish legislation",35,1,1
18850,"http://nyu.infoloom.nyc/basket/18850","Synod of Catholic Bishops -- and anti-Jewish legislation",35,4,1
21143,"http://nyu.infoloom.nyc/basket/21143","Security",35,0,0
22452,"http://nyu.infoloom.nyc/basket/22452","Sons",35,2,1
23953,"http://nyu.infoloom.nyc/basket/23953","oppression",35,22,2
25437,"http://nyu.infoloom.nyc/basket/25437","Liberty",35,4,1
26715,"http://nyu.infoloom.nyc/basket/26715","Trauma",35,12,2
26799,"http://nyu.infoloom.nyc/basket/26799","Chinese, the",35,1,1
31504,"http://nyu.infoloom.nyc/basket/31504","Title VII of the Civil Rights Act of 1964",35,12,3
32763,"http://nyu.infoloom.nyc/basket/32763","Gay men -- lesbians equated with",35,8,1
35785,"http://nyu.infoloom.nyc/basket/35785","New York Times vs. Sullivan",35,1,1
37483,"http://nyu.infoloom.nyc/basket/37483","Evil",35,0,0
39586,"http://nyu.infoloom.nyc/basket/39586","Naipaul, Vidia (V. S. Naipaul)",35,2,1
39658,"http://nyu.infoloom.nyc/basket/39658","Reagan, President Ronald -- and V. S. Naipaul",35,1,1
44479,"http://nyu.infoloom.nyc/basket/44479","voodoo",35,5,1
45536,"http://nyu.infoloom.nyc/basket/45536","conception",35,5,1
45553,"http://nyu.infoloom.nyc/basket/45553","critique",35,4,1
46494,"http://nyu.infoloom.nyc/basket/46494","Eliot, George, writings -- Ethics (transl. of Spinoza)",35,1,1
5186,"http://nyu.infoloom.nyc/basket/5186","Myst",34,0,0
6984,"http://nyu.infoloom.nyc/basket/6984","digital photography -- professional development session on",34,2,1
7062,"http://nyu.infoloom.nyc/basket/7062","Google applications -- professional development session on",34,2,1
