Basket ID,Basket Display Name,Status,Reviewed On,Reviewed,On,Reviewed By
34684,"Clinton, William J., psychology of -- Rolling Stone interview and","Reviewed, Changed",6/1/2017 15:21:33,6/1/2017,15:21:33,Alex
34682,"Clinton, William J., psychology of -- risk taking","Reviewed, Changed",6/1/2017 15:21:07,6/1/2017,15:21:07,Alex
34681,"Clinton, William J., psychology of -- response to others when they don't agree and","Reviewed, Changed",6/1/2017 15:20:38,6/1/2017,15:20:38,Alex
34680,"Clinton, William J., psychology of -- response to 1994 election and","Reviewed, Changed",6/1/2017 15:17:27,6/1/2017,15:17:27,Alex
34679,"Clinton, William J., psychology of -- resemblance to Richard Nixon","Reviewed, Changed",6/1/2017 15:15:59,6/1/2017,15:15:59,Alex
34678,"Clinton, William J., psychology of -- relationship with the media","Reviewed, Changed",6/1/2017 15:15:38,6/1/2017,15:15:38,Alex
34677,"Clinton, William J., psychology of -- relationship with Hillary Clinton","Reviewed, Changed",6/1/2017 15:15:05,6/1/2017,15:15:05,Alex
34676,"Clinton, William J., psychology of -- rectifying errors","Reviewed, Changed",6/1/2017 15:12:31,6/1/2017,15:12:31,Alex
34675,"Clinton, William J., psychology of -- reconciling Left-Right issues","Reviewed, Changed",6/1/2017 15:12:01,6/1/2017,15:12:01,Alex
34674,"Clinton, William J., psychology of -- questions regarding core values","Reviewed, Changed",6/1/2017 15:11:16,6/1/2017,15:11:16,Alex
34672,"Clinton, William J., psychology of -- public's strong ambivalent feelings toward","Reviewed, Changed",6/1/2017 15:10:22,6/1/2017,15:10:22,Alex
34671,"Clinton, William J., psychology of -- public's hopes for","Reviewed, Changed",6/1/2017 15:09:03,6/1/2017,15:09:03,Alex
34670,"Clinton, William J., psychology of -- public's distrust of","Reviewed, Changed",6/1/2017 15:07:56,6/1/2017,15:07:56,Alex
34673,"Clinton, William J., psychology of -- promise of","Reviewed, Changed",6/1/2017 15:06:48,6/1/2017,15:06:48,Alex
34668,"Clinton, William J., psychology of -- popular vote of, in 1992","Reviewed, Changed",6/1/2017 15:06:25,6/1/2017,15:06:25,Alex
34667,"Clinton, William J., psychology of -- political identity of","Reviewed, Changed",6/1/2017 15:05:59,6/1/2017,15:05:59,Alex
34666,"Clinton, William J., psychology of -- persistence of","Reviewed, Changed",6/1/2017 15:05:05,6/1/2017,15:05:05,Alex
34665,"Clinton, William J., psychology of -- permanent campaign and","Reviewed, Changed",6/1/2017 15:00:57,6/1/2017,15:00:57,Alex
34662,"Clinton, William J., psychology of -- need to be liked, difficulties of theory and","Reviewed, Changed",6/1/2017 15:00:27,6/1/2017,15:00:27,Alex
34661,"Clinton, William J., psychology of -- need to be liked","Reviewed, Changed",6/1/2017 14:59:16,6/1/2017,14:59:16,Alex
34663,"Clinton, William J., psychology of -- need for validation","Reviewed, Changed",6/1/2017 14:58:14,6/1/2017,14:58:14,Alex
34660,"Clinton, William J., psychology of -- need for approval","Reviewed, Changed",6/1/2017 14:57:36,6/1/2017,14:57:36,Alex
34659,"Clinton, William J., psychology of -- NAFTA and","Reviewed, Changed",6/1/2017 14:56:58,6/1/2017,14:56:58,Alex
34658,"Clinton, William J., psychology of -- movement toward others","Reviewed, Changed",6/1/2017 14:56:38,6/1/2017,14:56:38,Alex
34657,"Clinton, William J., psychology of -- mother as ""character"" and","Reviewed, Changed",6/1/2017 14:56:04,6/1/2017,14:56:04,Alex
34656,"Clinton, William J., psychology of -- meeting John F. Kennedy and","Reviewed, Changed",6/1/2017 14:55:12,6/1/2017,14:55:12,Alex
34653,"Clinton, William J., psychology of -- investment in his activities","Reviewed, Changed",6/1/2017 14:54:23,6/1/2017,14:54:23,Alex
34652,"Clinton, William J., psychology of -- intense but episodic interests","Reviewed, Changed",6/1/2017 14:53:43,6/1/2017,14:53:43,Alex
34651,"Clinton, William J., psychology of -- intelligence, limits of","Reviewed, Changed",6/1/2017 14:53:15,6/1/2017,14:53:15,Alex
34650,"Clinton, William J., psychology of -- intelligence","Reviewed, Changed",6/1/2017 14:52:46,6/1/2017,14:52:46,Alex
34649,"Clinton, William J., psychology of -- indecisiveness, and ""unveto"" story","Reviewed, Changed",6/1/2017 14:52:25,6/1/2017,14:52:25,Alex
34648,"Clinton, William J., psychology of -- inconsistencies","Reviewed, Changed",6/1/2017 14:51:49,6/1/2017,14:51:49,Alex
34647,"Clinton, William J., psychology of -- impressive memory","Reviewed, Changed",6/1/2017 14:50:28,6/1/2017,14:50:28,Alex
34646,"Clinton, William J., psychology of -- impatience","Reviewed, Changed",6/1/2017 14:50:13,6/1/2017,14:50:13,Alex
34645,"Clinton, William J., psychology of -- identification with the public","Reviewed, Changed",6/1/2017 14:49:47,6/1/2017,14:49:47,Alex
34644,"Clinton, William J., psychology of -- honesty","Reviewed, Changed",6/1/2017 14:48:32,6/1/2017,14:48:32,Alex
34643,"Clinton, William J., psychology of -- grandiosity","Reviewed, Changed",6/1/2017 14:48:07,6/1/2017,14:48:07,Alex
34642,"Clinton, William J., psychology of -- funds to support Arkansas legislative program as governor and","Reviewed, Changed",5/31/2017 18:21:06,5/31/2017,18:21:06,Alex
34641,"Clinton, William J., psychology of -- ""Friends of Bill"" and","Reviewed, Changed",5/31/2017 18:20:03,5/31/2017,18:20:03,Alex
34640,"Clinton, William J., psychology of -- foreign policy and","Reviewed, Changed",5/31/2017 18:19:25,5/31/2017,18:19:25,Alex
34639,"Clinton, William J., psychology of -- fidelity to others","Reviewed, Changed",5/31/2017 18:18:32,5/31/2017,18:18:32,Alex
34638,"Clinton, William J., psychology of -- fidelity to ideals","Reviewed, Changed",5/31/2017 18:18:05,5/31/2017,18:18:05,Alex
34637,"Clinton, William J., psychology of -- excitement of working for","Reviewed, Changed",5/31/2017 18:17:38,5/31/2017,18:17:38,Alex
34636,"Clinton, William J., psychology of -- enormous appetites","Reviewed, Changed",5/31/2017 18:17:16,5/31/2017,18:17:16,Alex
34635,"Clinton, William J., psychology of -- energy","Reviewed, Changed",5/31/2017 18:16:49,5/31/2017,18:16:49,Alex
34634,"Clinton, William J., psychology of -- empathy","Reviewed, Changed",5/31/2017 18:16:25,5/31/2017,18:16:25,Alex
34633,"Clinton, William J., psychology of -- early ambition","Reviewed, Changed",5/31/2017 18:16:02,5/31/2017,18:16:02,Alex
34632,"Clinton, William J., psychology of -- difficulties in maintaining boundaries and limits","Reviewed, Changed",5/31/2017 18:14:35,5/31/2017,18:14:35,Alex
34631,"Clinton, William J., psychology of -- difficulties in being prepared","Reviewed, Changed",5/31/2017 18:13:58,5/31/2017,18:13:58,Alex
34630,"Clinton, William J., psychology of -- desire to be in charge","Reviewed, Changed",5/31/2017 18:13:18,5/31/2017,18:13:18,Alex
34629,"Clinton, William J., psychology of -- decision to run against George Bush","Reviewed, Changed",5/31/2017 18:12:44,5/31/2017,18:12:44,Alex
34628,"Clinton, William J., psychology of -- controversial nature of his presidency","Reviewed, Changed",5/31/2017 18:11:54,5/31/2017,18:11:54,Alex
34627,"Clinton, William J., psychology of -- competitiveness","Reviewed, Changed",5/31/2017 18:08:51,5/31/2017,18:08:51,Alex
34626,"Clinton, William J., psychology of -- commitment to change","Reviewed, Changed",5/31/2017 18:08:36,5/31/2017,18:08:36,Alex
34624,"Clinton, William J., psychology of -- chemistry, importance of","Reviewed, Changed",5/31/2017 18:08:09,5/31/2017,18:08:09,Alex
34623,"Clinton, William J., psychology of -- charm","Reviewed, Changed",5/31/2017 18:07:46,5/31/2017,18:07:46,Alex
34622,"Clinton, William J., psychology of -- character integrity","Reviewed, Changed",5/31/2017 18:06:20,5/31/2017,18:06:20,Alex
34620,"Clinton, William J., psychology of -- capacity to be alone","Reviewed, Changed",5/31/2017 18:05:08,5/31/2017,18:05:08,Alex
34621,"Clinton, William J., psychology of -- capacity for introspection","Reviewed, Changed",5/31/2017 17:58:08,5/31/2017,17:58:08,Alex
34619,"Clinton, William J., psychology of -- capability of making basic errors","Reviewed, Changed",5/31/2017 17:57:39,5/31/2017,17:57:39,Alex
34617,"Clinton, William J., psychology of -- candor","Reviewed, Changed",5/31/2017 17:56:06,5/31/2017,17:56:06,Alex
34618,"Clinton, William J., psychology of -- campaign promises and","Reviewed, Changed",5/31/2017 17:55:43,5/31/2017,17:55:43,Alex
34616,"Clinton, William J., psychology of -- belief that he knows what is best","Reviewed, Changed",5/31/2017 17:54:48,5/31/2017,17:54:48,Alex
34615,"Clinton, William J., psychology of -- belief that he can convince others","Reviewed, Changed",5/31/2017 17:50:30,5/31/2017,17:50:30,Alex
34614,"Clinton, William J., psychology of -- bargaining skills","Reviewed, Changed",5/31/2017 16:22:10,5/31/2017,16:22:10,Alex
34613,"Clinton, William J., psychology of -- backtracking","Reviewed, Changed",5/31/2017 16:21:41,5/31/2017,16:21:41,Alex
34612,"Clinton, William J., psychology of -- attention to details","Reviewed, Changed",5/31/2017 16:21:21,5/31/2017,16:21:21,Alex
34708,"Clinton, William J., psychology of -- as wishing to have it both ways","Reviewed, Changed",5/31/2017 16:20:43,5/31/2017,16:20:43,Alex
34693,"Clinton, William J., psychology of -- as skilled political strategist","Reviewed, Changed",5/31/2017 16:18:20,5/31/2017,16:18:20,Alex
34685,"Clinton, William J., psychology of -- as Roosevelt","Reviewed, Changed",5/31/2017 16:17:13,5/31/2017,16:17:13,Alex
34683,"Clinton, William J., psychology of -- as robust and complex","Reviewed, Changed",5/31/2017 16:15:53,5/31/2017,16:15:53,Alex
34669,"Clinton, William J., psychology of -- as pragmatic leader","Reviewed, Changed",5/31/2017 16:15:34,5/31/2017,16:15:34,Alex
34655,"Clinton, William J., psychology of -- as masked active-negative type","Reviewed, Changed",5/31/2017 16:15:06,5/31/2017,16:15:06,Alex
34654,"Clinton, William J., psychology of -- as kaleidoscope","Reviewed, Changed",5/31/2017 16:14:30,5/31/2017,16:14:30,Alex
34625,"Clinton, William J., psychology of -- as ""comeback kid""","Reviewed, Changed",5/31/2017 16:14:13,5/31/2017,16:14:13,Alex
34611,"Clinton, William J., psychology of -- appointment of Lani Guinier and","Reviewed, Changed",5/31/2017 16:13:35,5/31/2017,16:13:35,Alex
34610,"Clinton, William J., psychology of -- appointment of Henry Foster, Jr., and","Reviewed, Changed",5/31/2017 16:12:59,5/31/2017,16:12:59,Alex
34609,"Clinton, William J., psychology of -- anger","Reviewed, Changed",5/31/2017 16:12:20,5/31/2017,16:12:20,Alex
34608,"Clinton, William J., psychology of -- ambition","Reviewed, Changed",5/31/2017 16:11:51,5/31/2017,16:11:51,Alex
34607,"Clinton, William J., psychology of -- aides' views of core values","Reviewed, Changed",5/31/2017 16:11:10,5/31/2017,16:11:10,Alex
34606,"Clinton, William J., psychology of -- activity levels, psychological meaning of","Reviewed, Changed",5/31/2017 16:10:05,5/31/2017,16:10:05,Alex
34605,"Clinton, William J., psychology of -- activity levels","Reviewed, Changed",5/31/2017 16:08:53,5/31/2017,16:08:53,Alex
34604,"Clinton, William J., psychology of -- activities in high school and","Reviewed, Changed",5/31/2017 16:08:04,5/31/2017,16:08:04,Alex
34603,"Clinton, William J., psychology of -- activities at Georgetown and","Reviewed, Changed",5/31/2017 16:06:57,5/31/2017,16:06:57,Alex
34602,"Clinton, William J., psychology of -- achievement motivation","Reviewed, Changed",5/31/2017 16:05:33,5/31/2017,16:05:33,Alex
34601,"Clinton, William J., psychology of -- accomplishments as ""educational governor"" and","Reviewed, Changed",5/31/2017 16:00:09,5/31/2017,16:00:09,Alex
34600,"Clinton, William J., psychology of -- abusiveness with aides","Reviewed, Changed",5/31/2017 15:59:15,5/31/2017,15:59:15,Alex
34599,"Clinton, William J., psychology of -- ability to learn from mistakes","Reviewed, Changed",5/31/2017 15:58:38,5/31/2017,15:58:38,Alex
34598,"Clinton, William J., psychology of -- ability to focus","Reviewed, Changed",5/31/2017 15:57:54,5/31/2017,15:57:54,Alex
34597,"Clinton, William J., psychology of -- ability to do several things at once","Reviewed, Changed",5/31/2017 15:56:57,5/31/2017,15:56:57,Alex
34664,"Clinton, William J., psychology of -- 1994 election as a repudiation of","Reviewed, Changed",5/31/2017 15:55:59,5/31/2017,15:55:59,Alex
34596,"Clinton, William J., psychology of","Reviewed, Changed",5/31/2017 15:54:55,5/31/2017,15:54:55,Alex
12823,"Clinton, William J. -- problems of public trust and","Reviewed, Changed",5/31/2017 15:52:04,5/31/2017,15:52:04,Alex
34768,"Clinton, William J., presidency of -- Whitewater investigations and","Reviewed, Changed",5/31/2017 15:50:32,5/31/2017,15:50:32,Alex
34767,"Clinton, William J., presidency of -- use of questionable financial calculations for public policies","Reviewed, Changed",5/31/2017 15:48:23,5/31/2017,15:48:23,Alex
34766,"Clinton, William J., presidency of -- ""trust deficit"" and","Reviewed, Changed",5/31/2017 15:46:06,5/31/2017,15:46:06,Alex
34765,"Clinton, William J., presidency of -- ""triangulation"" strategy","Reviewed, Changed",5/31/2017 15:44:32,5/31/2017,15:44:32,Alex
34764,"Clinton, William J., presidency of -- staff as serving not constraining","Reviewed, Changed",5/31/2017 15:43:25,5/31/2017,15:43:25,Alex
34763,"Clinton, William J., presidency of -- skill in selling programs","Reviewed, Changed",5/31/2017 15:42:41,5/31/2017,15:42:41,Alex
34762,"Clinton, William J., presidency of -- shifting public response to","Reviewed, Changed",5/31/2017 15:41:08,5/31/2017,15:41:08,Alex
34761,"Clinton, William J., presidency of -- selling policies versus educating the public","Reviewed, Changed",5/31/2017 15:39:43,5/31/2017,15:39:43,Alex
34760,"Clinton, William J., presidency of -- selection of advisors on the basis of chemistry","Reviewed, Changed",5/31/2017 15:36:37,5/31/2017,15:36:37,Alex
34759,"Clinton, William J., presidency of -- role of political consultants","Reviewed, Changed",5/31/2017 15:35:26,5/31/2017,15:35:26,Alex
34758,"Clinton, William J., presidency of -- resolving policy dilemmas","Reviewed, Changed",5/31/2017 15:33:55,5/31/2017,15:33:55,Alex
34757,"Clinton, William J., presidency of -- public's hopes for","Reviewed, Changed",5/31/2017 15:32:35,5/31/2017,15:32:35,Alex
34756,"Clinton, William J., presidency of -- problem of focus","Reviewed, Changed",5/31/2017 15:31:05,5/31/2017,15:31:05,Alex
34755,"Clinton, William J., presidency of -- post cold-war period and","Reviewed, Changed",5/31/2017 15:29:56,5/31/2017,15:29:56,Alex
34754,"Clinton, William J., presidency of -- possible nature of a second term","Reviewed, Changed",5/31/2017 15:28:50,5/31/2017,15:28:50,Alex
34753,"Clinton, William J., presidency of -- possibility of statement in a second term","Reviewed, Changed",5/31/2017 15:27:30,5/31/2017,15:27:30,Alex
34752,"Clinton, William J., presidency of -- political center and","Reviewed, Changed",5/31/2017 15:26:18,5/31/2017,15:26:18,Alex
34751,"Clinton, William J., presidency of -- persistence and determination","Reviewed, Changed",5/31/2017 15:25:13,5/31/2017,15:25:13,Alex
34750,"Clinton, William J., presidency of -- paradox of legislative success and public doubt","Reviewed, Changed",5/31/2017 15:23:55,5/31/2017,15:23:55,Alex
34749,"Clinton, William J., presidency of -- order banning replacement of striking workers","Reviewed, Changed",5/31/2017 15:21:49,5/31/2017,15:21:49,Alex
34747,"Clinton, William J., presidency of -- mismatch between administration and public ambitions","Reviewed, Changed",5/31/2017 15:20:08,5/31/2017,15:20:08,Alex
34746,"Clinton, William J., presidency of -- lost opportunities of first term","Reviewed, Changed",5/31/2017 15:18:21,5/31/2017,15:18:21,Alex
34745,"Clinton, William J., presidency of -- legal defense fund set up for","Reviewed, Changed",5/31/2017 15:17:25,5/31/2017,15:17:25,Alex
34744,"Clinton, William J., presidency of -- lack of trust in public","Reviewed, Changed",5/31/2017 15:16:12,5/31/2017,15:16:12,Alex
34743,"Clinton, William J., presidency of -- institutional setting and","Reviewed, Changed",5/31/2017 15:14:12,5/31/2017,15:14:12,Alex
34742,"Clinton, William J., presidency of -- inexperience of White house aides","Reviewed, Changed",5/31/2017 15:13:10,5/31/2017,15:13:10,Alex
34741,"Clinton, William J., presidency of -- inconsistent policy stands","Reviewed, Changed",5/31/2017 15:11:21,5/31/2017,15:11:21,Alex
34740,"Clinton, William J., presidency of -- foreign policy advisors and problems of collegiality","Reviewed, Changed",5/31/2017 15:10:06,5/31/2017,15:10:06,Alex
34739,"Clinton, William J., presidency of -- forced resignation of key administration officials","Reviewed, Changed",5/31/2017 15:07:45,5/31/2017,15:07:45,Alex
34738,"Clinton, William J., presidency of -- evidence of expansive thinking","Reviewed, Changed",5/31/2017 15:05:40,5/31/2017,15:05:40,Alex
34737,"Clinton, William J., presidency of -- ethical standards","Reviewed, Changed",5/31/2017 15:03:23,5/31/2017,15:03:23,Alex
34736,"Clinton, William J., presidency of -- endurance","Reviewed, Changed",5/31/2017 15:02:42,5/31/2017,15:02:42,Alex
34735,"Clinton, William J., presidency of -- emphasis on domestic policy","Reviewed, Changed",5/31/2017 15:01:58,5/31/2017,15:01:58,Alex
34734,"Clinton, William J., presidency of -- educating the public","Reviewed, Changed",5/31/2017 15:00:13,5/31/2017,15:00:13,Alex
34733,"Clinton, William J., presidency of -- early conflict of interest guidelines","Reviewed, Changed",5/31/2017 14:58:24,5/31/2017,14:58:24,Alex
34732,"Clinton, William J., presidency of -- domestic uncertainty and","Reviewed, Changed",5/31/2017 14:21:35,5/31/2017,14:21:35,Alex
34731,"Clinton, William J., presidency of -- demonization of enemies","Reviewed, Changed",5/31/2017 14:18:55,5/31/2017,14:18:55,Alex
34730,"Clinton, William J., presidency of -- decision making style","Reviewed, Changed",5/31/2017 14:18:04,5/31/2017,14:18:04,Alex
34729,"Clinton, William J., presidency of -- danger of frustration in a possible second term","Reviewed, Changed",5/31/2017 14:16:45,5/31/2017,14:16:45,Alex
34728,"Clinton, William J., presidency of -- concern with appearances","Reviewed, Changed",5/31/2017 14:13:52,5/31/2017,14:13:52,Alex
34727,"Clinton, William J., presidency of -- compared with leadership as governor","Reviewed, Changed",5/31/2017 14:12:47,5/31/2017,14:12:47,Alex
34726,"Clinton, William J., presidency of -- commitment to social change","Reviewed, Changed",5/31/2017 14:11:11,5/31/2017,14:11:11,Alex
34725,"Clinton, William J., presidency of -- commitment to cut White House staff","Reviewed, Changed",5/31/2017 14:09:29,5/31/2017,14:09:29,Alex
34724,"Clinton, William J., presidency of -- centralization of power","Reviewed, Changed",5/31/2017 14:08:09,5/31/2017,14:08:09,Alex
34723,"Clinton, William J., presidency of -- candor regarding policies","Reviewed, Changed",5/31/2017 14:06:41,5/31/2017,14:06:41,Alex
34722,"Clinton, William J., presidency of -- cabinet appointments reflecting conflicting views","Reviewed, Changed",5/31/2017 14:04:55,5/31/2017,14:04:55,Alex
34721,"Clinton, William J., presidency of -- bolstering a sense of public urgency","Reviewed, Changed",5/31/2017 14:03:24,5/31/2017,14:03:24,Alex
