topic_id,topic_name,name_type
1016,Yale University,Corporation
1017,"Yúdice, George",Person
1034,Asahi Shimbun,Person
1037,"A-Team, The",Corporation
1049,Batman,Person
1063,"""black culture""",Corporation
1077,Britain,Person
1078,"Brooks, David",Person
1109,"Cosby Show, The",Corporation
1113,CSI,Corporation
1138,"Dyson, Michael Eric",Person
1144,England.,Person
1146,E.T.,Corporation
1147,ethnicity,Corporation
1150,Fame,Person
1151,Family Ties,Corporation
1160,"Flores, Juan",Person
1165,hip-hop,Person
1197,geopolitics,Person
1215,Gone with the Wind,Corporation
1222,Happy Days,Person
1247,"Hugo, Victor",Person
1261,International Herald Tribune (IHT),Corporation
1262,Islam,Person
1268,"other, the",Corporation
1294,Jurassic Park,Corporation
1318,Laverne and Shirley,Household
1339,Madonna,Person
1341,marginalization,Person
1361,"Mitchell, Tony",Person
1384,Netflix,Corporation
1405,"Osumare, Halifu",Corporation
1415,Peter Pan,Person
1477,"Simpsons, The",Corporation
1500,Star Trek,Person
1535,"Tunstall, Jeremy",Person
1537,21 Jump Street,Corporation
1561,"Wayne, John",Person
1564,"West Wing, The",Corporation
1595,"Berlin, James",Person
1615,"Cunningham, Ward",Person
1617,del.icio.us,Person
1619,Digg,Person
1620,eBay,Person
1641,"Howard, Rebecca Moore",Person
1653,"Lather, Patti",Person
1679,"Poster, Mark",Person
1694,Storyspace,Person
1707,"Wales, Jimmy",Person
1709,"Wenger, Etienne",Person
1728,wikis,Person
1792,architecture,Corporation
1852,Coca-Cola,Corporation
1853,"Cohen, Roger",Person
1862,Cultural Revolution,Corporation
1863,Darfur,Person
1868,Sudan,Person
1869,"Dayan, Daniel",Person
1878,Environment,Person
1879,pollution,Person
1893,General Electric,Corporation
1917,Human Rights Watch,Person
1951,Intellectual Property Rights (IPR),Corporation
1958,Kodak,Person
1959,"Koolhaas, Rem",Corporation
1960,"Lefebvre, Henri",Corporation
1978,Media events,Corporation
2023,"Nye, Joseph",Person
2024,Soft power,Person
2054,Samsung,Person
2056,Shanghai,Person
2115,Afghanistan,Person
2121,Asia,Person
2134,blockbusters,Corporation
2135,Hollywood films,Corporation
2139,Brazil,Person
2151,China Central Television (CCTV),Corporation
2159,cosmopolitanism,Person
2190,Deliberative democracy,Corporation
2204,West vs. non-West dichotomy.,Corporation
2205,Eastern Europe,Person
2210,Epistemology,Corporation
2225,"""Free market""",Corporation
2226,"Fukuyama, Francis",Person
2254,"Huntington, Samuel",Person
2264,instrumentalization,Corporation
2287,Ireland,Person
2291,"Katz, Elihu",Person
2322,media studies,Corporation
2327,Methodology,Person
2329,"Mills, C. Wright",Person
2343,Social networks,Corporation
2346,"""new media""",Person
2347,New World Information and Communication Order (NWICO),Corporation
2355,"Park, Robert",Person
2356,Parochialism,Corporation
2373,"de Sola Pool, Ithiel",Corporation
2374,populism,Person
2375,Positivism,Person
2413,Sony,Person
2414,South Africa,Corporation
2425,Third world,Person
2426,Time Warner,Person
2428,"Turner, Fred",Person
2457,agents,Person
2539,"Beverley, John",Person
2543,"Bishop, Elizabeth",Person
2546,"Blair, Hugh",Person
2557,"Brooks, Gwendolyn",Person
2566,"Campbell, George",Person
2574,European Organization for Nuclear Research (CERN),Corporation
2643,deception,Person
2676,English-language learners (ELL),Corporation
2692,fair use,Corporation
2696,falsification,Corporation
2704,fraud,Corporation
2709,"Frost, Robert",Person
2712,"Georgia, University of",Corporation
2716,"Gladwell, Malcolm",Person
2725,"Greenblatt, Stephen",Person
2742,Harper's magazine,Corporation
2777,University of Illinois,Corporation
2808,Journalists,Person
2816,"Kansas City, MO",Corporation
2817,Kansas State University,Corporation
2866,McGill University,Corporation
2879,"Ann Arbor, MI",Corporation
2881,Michigan Daily,Person
2891,motion pictures,Corporation
2907,University of Nebraska,Corporation
2910,New Critics,Corporation
2915,New Zealand,Corporation
2925,Ohio State University,Corporation
2931,originality,Person
2938,"Orlikowski, Wanda",Person
2947,Peer reviews,Corporation
2950,physics,Person
2954,"Pictures, The",Corporation
2956,piracy,Person
2988,Princeton University,Corporation
3007,"Readings, Bill",Person
3026,Sara Lee,Person
3076,2 Live Crew,Person
3085,University of Missouri,Corporation
3095,"Vaidhyanathan, Siva",Corporation
3100,"Vendler, Helen",Person
3102,Vietnam Veterans Memorial,Corporation
3111,Western culture,Corporation
3240,"Bluestone, Barry",Person
3246,"Bollinger, Lee",Person
3253,Boston University,Corporation
3333,Civilian Conservation Corps,Corporation
3405,"Denver, CO",Corporation
3488,"Frank, Anne",Person
3540,"Guevara, Che",Person
3566,"Harrison, Bennett",Person
3628,International Criminal Court,Person
3671,Kenya,Person
3688,"Kozol, Jonathan",Person
3694,"Kupers, Terry",Person
3706,"Levi, Primo",Corporation
3713,"Lippard, Lucy",Person
3717,"Los Angeles, CA",Person
3762,"McCain, John",Person
3763,"McCarthy, Eugene",Person
3818,"Moses, Robert",Person
3827,Murder Victims' Families for Reconciliation,Corporation
3900,"Paris, France",Corporation
3939,Planned Parenthood,Corporation
4072,Reflections,Corporation
4151,"Smith, William French",Person
4170,"Stewart, Maria",Person
4261,urban crisis,Corporation
4266,urbanization,Corporation
4353,Wisconsin,Person
4357,Women's Rights Project,Corporation
4363,Young Lords Party (YLP),Corporation
4383,"Ali, Muhammad",Corporation
4393,"Anderson, Margaret",Person
4394,"Anderson, Sherwood",Person
4399,AOL Instant Messenger,Person
4426,"Beatty, Paul",Person
4447,"Bond, James",Person
4467,"Cable, George Washington",Person
4471,Cartesian dualisms,Person
4480,"Churchill, Winston",Person
4488,"Cocteau, Jean",Person
4505,"Crane, Stephen",Person
4537,"Dylan, Bob",Person
4557,"Epstein, Joseph",Person
4596,"Ginsberg, Allen",Person
4600,"Glazier, Loss Pequeno",Person
4612,Hamlet,Person
4615,"Harper, Michael",Person
4620,"Hass, Robert",Person
4640,"Hitchcock, Alfred",Person
4652,"Howells, William Dean",Person
4657,"Huxley, Aldous",Person
4658,Hypertext,Person
4667,iPod,Corporation
4669,Jackass,Person
4685,"Jordan, Michael",Person
4696,"Kerouac, Jack",Person
4703,"Riley, James Whitcomb",Person
4747,"Lowell, James Russell",Person
4748,"Lynn, David",Person
4755,"Mandela, Nelson",Person
4761,"Marley, Bob",Person
4781,"Millay, Edna St. Vincent",Person
4798,MTV,Corporation
4803,spaces,Person
4813,New Criticism,Corporation
4819,New York Times Book Review,Corporation
4820,New York University,Corporation
4828,NPR,Corporation
4855,The Philadelphia Inquirer,Corporation
4906,"Robinson, E. A.",Person
4923,"Sapir, Edward",Person
4944,"Smith, Craig",Person
4958,"Stevens, Wallace",Person
4962,"Strickland, Stephanie",Person
4970,"Thomas, Dylan",Person
4993,voice,Person
5004,"West, Kanye",Person
5014,"Whittier, John Greenleaf",Person
5099,Adventure,Corporation
5112,Battlezone,Corporation
5155,graphics,Person
5158,Hypercard,Corporation
5234,puzzles,Person
5264,"Robinett, Warren",Person
5276,sound,Person
5294,"Tolkien, J. R. R.",Corporation
5306,"Wells, H. G.",Person
5323,Apple II computer,Corporation
5337,boss,Person
5367,descent,Person
5397,genre,Person
5466,Portal,Person
5485,science fiction,Person
5539,American Express,Corporation
5542,Appropriation,Corporation
5563,"Berlin, Ira",Person
5574,"Brown, James",Person
5576,"Brown, Sterling",Person
5649,"Crouch, Stanley",Person
5675,"Ellington, Duke",Person
5676,"Ellis, Tray",Corporation
5677,"Ellison, Ralph",Person
5697,Federal Communications Commission,Corporation
5711,"George, Nelson",Person
5712,"Gershwin, George",Person
5717,Grandmaster Flash (hip-hop performer),Corporation
5725,"Hansberry, Lorraine",Person
5732,Irony,Corporation
5757,Industrial Revolution,Corporation
5763,trademark,Corporation
5794,"Johnson, Alex M.",Person
5798,"Jones, Leroi",Corporation
5834,"Mercer, Kobena",Person
5856,"Murray, Albert",Person
5888,Pastiche,Person
5889,personhood,Person
5933,Public Enemy (rap group),Corporation
5941,"Reed, Ishmael",Corporation
5957,Rock Steady Crew,Person
5958,"Rockwell, Norman",Person
5984,"Seale, Bobby",Person
5992,Slave narratives,Person
5994,Snoop Dogg,Corporation
5996,Southern Christian Leadership Conference (SCLC),Corporation
6000,"Stocking, George",Person
6039,War on Drugs,Corporation
6057,Wonder Woman,Person
6074,automation,Corporation
6075,"Babbage, Charles",Person
6087,"Boyle, James",Person
6088,"Brown, Bill",Person
6119,"Dick, Philip K.",Person
6142,environmentalism,Corporation
6152,failure,Person
6163,"Frow, John",Person
6178,"Greenspan, Alan",Person
6182,"Hansen, Mark B. N.",Person
6204,"Kittler, Friedrich",Person
6223,Memex,Person
6225,metals,Person
6226,microchips,Corporation
6227,Microsoft,Person
6241,"Nelson, Ted",Person
6267,"Raley, Rita",Person
6314,"Stiegler, Bernard",Person
6319,superfund sites,Corporation
6322,temporality,Corporation
6325,"Thrift, Nigel",Person
6336,virtuality,Person
6339,"Watkins, Evan",Person
6344,"Wiener, Norbert",Person
6349,Yahoo!,Corporation
6371,Cahiers du Cinema (magazine),Corporation
6420,horror films,Corporation
6428,"King, Stephen",Person
6442,"Murray, Janet",Person
6460,remediation,Person
6474,"Ryan, Marie-Laure",Person
6539,"Ahmed, Sara",Person
6548,"Barad, Karen",Person
6563,biopolitics,Person
6590,"Colebrook, Claire",Person
6595,Critical Art Ensemble,Corporation
6601,"de Certeau, Michel",Person
6605,diagnosis,Person
6619,Electronic Disturbance Theater,Corporation
6627,"Fausto-Sterling, Anne",Person
6637,"Foucault, Michel: on biopower",Corporation
6644,"Grosz, Elizabeth",Person
6665,intersubjectivities,Corporation
6666,"Irigaray, Luce",Corporation
6677,"Landow, George",Person
6694,"Manovich, Lev",Corporation
6731,neoliberal(ism),Corporation
6767,"Prigogine, Ilya",Corporation
6768,probabilities,Person
6773,"Pynchon, Thomas",Person
6795,"Shelley, Mary",Person
6797,"Shih, Shu-Mei",Person
6852,"Turkle, Sherry",Person
6857,vitalism,Person
6887,"Alvermann, D. E.",Person
6970,"Dewey, J.",Person
7012,education,Person
7055,George Foster Peabody Award,Corporation
7111,"Horst, H. A.",Person
7125,"Ito, M.",Person
7145,"learners, identities as",Corporation
7320,teacher(s),Person
7395,"University of California, Berkeley",Corporation
7403,videos,Person
7407,violence,Person
7466,aestheticism,Corporation
7483,assassination,Person
7490,"Bakunin, Mikhail",Corporation
7494,"Bazin, Andre",Person
7498,"Bernhardt, Sarah",Person
7505,"Magazine, Blackwood's",Corporation
7507,"Bordo, Susan",Person
7534,consumerism,Corporation
7543,"Chaplin, Charlie",Person
7552,"Collins, Wilkie",Person
7580,culture industry,Corporation
7581,mass culture,Person
7593,department stores,Corporation
7605,"Doane, Mary Ann",Person
7610,"Doyle, Arthur Conan",Person
7646,"Edison, Thomas",Person
7651,"Ellis, Havelock",Person
7688,"Figner, Vera",Person
7701,"Ford, Ford Madox",Corporation
7713,"Gilbert, Sandra",Person
7729,"Hansen, Miriam",Person
7768,kleptomania,Person
7771,"Kropotkin, Peter",Person
7777,"state, the",Corporation
7785,"Lombroso, Cesare",Corporation
7812,"McClintock, Anne",Person
7846,"Morris, William",Person
7852,poisoning,Person
7857,new journalism,Person
7868,"Nordau, Max",Person
7911,realism,Person
7923,"Rossetti, Dante Gabriel",Person
7932,Saturday Review,Corporation
7937,"Shaw, George Bernard",Corporation
7960,"Stevenson, Robert Louis",Person
7996,"Walkowitz, Judith",Person
7997,"Warner, Michael",Person
7998,Westminster Review,Corporation
8003,"Wilde, Oscar",Person
8044,"Kindle, digital book reader by Amazon",Corporation
8054,Arab Spring,Person
8057,Associated Press (AP),Corporation
8060,"Baghdad, Iraq",Corporation
8074,"Bennett, W. Lance",Person
8076,"Bernanke, Ben",Person
8126,CBS,Corporation
8142,The Columbia Journalism Review,Corporation
8143,Columbia University,Corporation
8150,Credit Suisse,Corporation
8154,CyberTimes,Person
8175,engagement,Person
8190,Gallup,Person
8217,hackers,Corporation
8226,"Hindman, Matthew",Person
8228,home page,Person
8239,The Huffington Post,Corporation
8261,interactivity,Corporation
8289,iTunes,Corporation
8350,MSN,Corporation
8392,New York Times Company,Corporation
8402,"O'Brien, Tim",Person
8421,Pew Research Center,Corporation
8449,Reuters,Corporation
8486,South by Southwest,Corporation
8557,Wall Street,Corporation
8599,American studies,Corporation
8641,"""Big Data""",Person
8653,"Bogost, Ian",Person
8658,Boston Marathon bombings,Corporation
8709,Chronicle of Higher Education,Corporation
8710,City University of New York (CUNY),Corporation
8753,Creative Commons,Corporation
8848,"Edwards, Richard C.",Person
8851,"Elam, Diane",Person
8888,"Galison, Peter",Person
8900,"Giroux, Henry",Person
8902,geographical information systems (GIS),Corporation
8978,institutionalization,Person
9089,Massachusetts Institute of Technology (MIT),Corporation
9120,Michigan State University,Corporation
9132,massively multiplayer on-line roleplaying games (MMORPGs),Corporation
9154,National Research Council,Corporation
9218,Professions,Person
9231,Revolutions,Corporation
9246,"George Mason University, Roy Rosenzweig Center for History and New Media (CHNM)",Corporation
9248,Rutgers University,Corporation
9294,"Sosnoski, James",Person
9365,transformation,Corporation
9380,"Alabama, University of",Corporation
9402,"Maryland, University of",Corporation
9406,"Massachusetts, University of",Corporation
9477,"Williams, George H.",Person
9481,Wissenschaft,Person
9491,American Association for the Advancement of Science (AAAS),Corporation
9508,"Anderson, Bonnie S.",Person
9525,Baby boomers,Corporation
9530,"Benkler, Yochai",Corporation
9532,"Berners-Lee, Tim",Person
9547,"Boston, MA",Person
9560,"Cambridge, Mass.",Person
9565,compact discs (CDs),Corporation
9574,civil rights,Corporation
9578,Collective action,Corporation
9599,Democratic National Committee,Corporation
9600,Department of State,Corporation
9621,"Engelbart, Douglas",Person
9622,entertainment,Corporation
9632,Federal Trade Commission,Corporation
9644,Framing,Person
9646,"Friedman, Thomas L.",Person
9716,"Jenkins, H.",Person
9742,magazines,Person
9755,Mediation,Person
9773,movies,Person
9802,"Nisenholtz, Martin",Person
9847,Privacy,Person
9868,"Rogers, R.",Person
9871,"Rosch, E.",Person
9908,"Smith, J.",Person
9947,"Turow, J.",Person
9966,"Wellman, B.",Person
9968,"White, T. H.",Person
9993,American Broadcasting Company,Corporation
10026,"Anderson, Benedict",Person
10078,"Capra, Frank",Person
10082,Carnegie Corporation,Corporation
10087,Charity,Person
10128,Connected Learning Research Network,Corporation
10209,"Dyer, Richard",Person
10229,exclusion,Corporation
10239,US Federal Reserve,Corporation
10283,"Gutiérrez, K. D.",Person
10307,"Hartley, John",Person
10358,Influence,Corporation
10387,"Jackson, Samuel L.",Person
10407,"Ladson-Billings, Gloria",Person
10411,"Lave, Jean",Person
10436,Lobbying,Person
10452,"Mannheim, Karl",Person
10453,March on Washington,Corporation
10459,Mastery,Person
10526,Olympics,Person
10572,Philanthropy,Person
10588,Public (the),Person
10611,"Rothbard, Murray",Person
10612,"Rowling, J. K.",Person
10628,Scandals,Corporation
10636,"Community, sense of",Corporation
10642,"Shohat, Ella",Person
10664,Standing,Person
10671,Stigma,Person
10672,Storytelling,Person
10677,"Sunstein, Cass",Person
10678,surveillance,Corporation
10700,Trust,Person
10713,U.S. House of Representatives,Corporation
10715,U.S. Immigration and Naturalization Service,Corporation
10743,"Winfrey, Oprah",Person
10753,"Yates, JoAnna",Person
10850,"Bennett, Tony",Person
10862,"boyd, danah",Person
10863,"Boyd, R.",Person
10865,"Bruner, Jerome S.",Person
10866,"Burawoy, Michael",Person
10890,civility,Person
10925,"Clifford, J.",Person
10982,cultural capital,Corporation
11004,diasporas,Person
11048,disengagement,Corporation
11268,Harry Potter (Rowling),Person
11273,home,Person
11858,social reproduction,Corporation
11902,technology,Corporation
11940,"Van Zoonen, Liesbet",Corporation
12046,"Balzac, Honoré de",Corporation
12057,"Booth, Wayne",Person
12061,"Browning, Robert",Person
12105,"Chopin, Kate",Person
12146,"Dreiser, Theodore",Person
12179,Felix culpa (fortunate fall),Corporation
12180,"Fox-Genovese, Elizabeth",Person
12186,Gothic romance,Corporation
12244,"Ibsen, Henrik",Person
12275,"Lewis, C. S.",Person
12294,"Maugham, W. Somerset",Corporation
12305,"Miller, Arthur",Person
12342,Ontological insecurity,Corporation
12345,Paradise Lost (Milton),Person
12354,Persuasion (Austen),Person
12385,"Richardson, Samuel",Person
12393,"Schulberg, Budd",Corporation
12445,"Styron, William",Person
12469,Victory (Conrad),Person
12480,"West, Nathanael",Person
12505,adultery,Person
12514,affect,Corporation
12575,judgment,Person
12602,Basic public dilemma,Corporation
12620,Beliefs,Person
12625,"Bentsen, Lloyd",Person
12637,"Brown, Ronald",Person
12639,bureaucracy,Corporation
12650,Campaign(s) and campaigning,Household
